date,logit,signal,pos_start,pos_end,som_ret,remaining_ret,strategy_pnl,bh_pnl,alpha_pnl,kalman_uncertainty,hmm_stress_prob,hawkes_vix_intensity
2023-07-01,-0.207,SHORT,-0.0986586699376498,-0.17740400231248038,2.2306810096979213,0.7459966893378356,-0.3524188198723627,0.7459966893378356,-1.0984155092101981,0.7807764064044151,0.1388888888888889,9.171414920910254e-09
2023-08-01,-0.0509,FLAT,-0.17740400231248038,-0.04694684381622867,-3.03426245376065,1.5728301478640683,0.4644508920623964,1.5728301478640683,-1.1083792558016718,0.7807764064044153,0.027777777777777776,5.562744342477986e-09
2023-09-01,0.1512,LONG,-0.04694684381622867,0.14328586222045908,-1.378281001911097,-3.715704171746892,-0.4677019330733148,-3.715704171746892,3.248002238673577,0.7807764064044151,0.027777777777777776,3.373974995855892e-09
2023-10-01,-0.9984,SHORT,0.14328586222045908,-0.4820136153062114,1.9876923507423427,-4.111687545585707,2.2666975911624174,-4.111687545585707,6.378385136748125,0.7807764064044153,0.08333333333333333,2.046419280090404e-09
2023-11-01,-0.1757,SHORT,-0.4820136153062114,-0.17358344404995926,6.253628010363732,1.4417439505383323,-3.2645967264282496,1.4417439505383323,-4.706340676966581,0.7807764064044151,0.08333333333333333,1.241216036001885e-09
2023-12-01,-0.0231,FLAT,-0.17358344404995926,-0.019123911198009793,2.7109908741291378,1.0730655048853732,-0.4911043421444207,1.0730655048853732,-1.564169847029794,0.7807764064044153,0.3611111111111111,7.528355811621231e-10
2024-01-01,-0.1073,SHORT,-0.019123911198009793,-0.09617468099293151,-0.07632573800874232,2.2459439442438667,-0.21454329572985847,2.2459439442438667,-2.460487239973725,0.7807764064044151,0.08333333333333333,4.566178616974063e-10
2024-02-01,-0.3352,SHORT,-0.09617468099293151,-0.23119060069465622,2.5180435327616824,1.3229338354146414,-0.5480219015784655,1.3229338354146414,-1.870955736993107,0.7807764064044153,0.027777777777777776,2.7695273289189985e-10
2024-03-01,0.031,FLAT,-0.23119060069465622,0.029175188513698658,-0.389131568906842,2.6823839330557098,0.16822261807784356,2.6823839330557098,-2.514161314977866,0.7807764064044151,0.05555555555555555,1.6798032379014077e-10
2024-04-01,-0.1793,SHORT,0.029175188513698658,-0.1347987868114464,-3.4698318194734123,-0.5162174869908442,-0.03164750646674738,-0.5162174869908442,0.48456998052409683,0.7807764064044153,0.09722222222222222,1.0188521660717585e-10
2024-05-01,-0.133,SHORT,-0.1347987868114464,-0.11511353295089036,5.773963362751777,-0.5772255870689302,-0.7118767797555228,-0.5772255870689302,-0.13465119268659254,0.7807764064044151,0.08333333333333333,6.179650764371493e-11
2024-06-01,-0.2191,SHORT,-0.11511353295089036,-0.162005431458337,3.592951508498321,-0.2329520228457449,-0.3758578488942554,-0.2329520228457449,-0.1429058260485105,0.7807764064044153,0.2777777777777778,3.748147654907921e-11
2024-07-01,-0.6698,SHORT,-0.162005431458337,-0.4227963371893874,3.508800768571829,-2.5568181818181768,0.5125685797181307,-2.5568181818181768,3.0693867615363075,0.7807764064044151,0.05555555555555555,2.273366469831661e-11
2024-08-01,-1.2527,VIX-EXIT,-0.4227963371893874,0.0,1.7724558813809521,1.8974531048740584,-0.7493878544776539,1.8974531048740584,-2.6468409593517124,0.7807764064044153,0.027777777777777776,1.378866464715578e-11
2024-09-01,-0.0912,SHORT,0.0,-0.08167916627642907,1.9108579779451018,2.269911865658125,-0.18540450870792935,2.269911865658125,-2.4553163743660544,0.7807764064044151,0.2777777777777778,8.363247864995662e-12
2024-10-01,0.6581,LONG,-0.08167916627642907,0.28989162913316685,1.8657324282899124,-1.8883076595027637,-0.699796052955511,-1.8883076595027637,1.1885116065472527,0.7807764064044153,0.5277777777777778,1.0000000000050726
2024-11-01,0.7637,LONG,0.28989162913316685,0.350009433375916,2.475562072336257,2.7554159526591793,1.6820662984750352,2.7554159526591793,-1.073349654184144,0.7807764064044151,0.4166666666666667,0.6065306597157101
2024-12-01,0.3344,LONG,0.350009433375916,0.18862052650442865,0.44533375226347705,-3.16838105523799,-0.4417506885127367,-3.16838105523799,2.726630366725253,0.7807764064044153,0.5555555555555556,0.3678794411733084
2025-01-01,-0.2772,SHORT,0.18862052650442865,-0.18222457034356723,2.1829923916469873,0.7315739094762685,0.27844643293873983,0.7315739094762685,-0.4531274765375287,0.7807764064044151,0.3611111111111111,0.22313016014956166
2025-02-01,-0.3527,SHORT,-0.18222457034356723,-0.20064648970398324,2.2522049121121324,-2.856313156855772,0.16270213598310856,-2.856313156855772,3.0190152928388807,0.7807764064044153,0.3611111111111111,0.13533528323729918
2025-03-01,-0.7495,SHORT,-0.20064648970398324,-0.3788353889803224,-2.984758244839081,-1.1148662935761666,1.0212320704299611,-1.1148662935761666,2.136098364006128,0.7807764064044151,0.4444444444444444,0.08208499862431518
2025-04-01,-1.7602,VIX-EXIT,-0.3788353889803224,0.0,-4.197355971077932,3.1951421535291624,1.5901069819921871,3.1951421535291624,-1.6050351715369753,0.7807764064044153,0.4722222222222222,0.04978706836811649
2025-05-01,0.005,FLAT,0.0,0.0045540921598816704,5.581409458007824,-0.08855943876301398,-0.0004033078457541628,-0.08855943876301398,0.08815613091725981,0.7807764064044151,0.7777777777777778,0.03019738342247168
2025-06-01,1.1252,LONG,0.0045540921598816704,0.42074376353688786,1.6369774627102096,2.8482822292317023,1.2058519309710147,2.8482822292317023,-1.6424302982606875,0.7807764064044153,1.0,1.018315638888827
2025-07-01,0.7602,LONG,0.42074376353688786,0.4027000187876215,1.059856308718432,1.2083912064754232,0.9325470936889564,1.2083912064754232,-0.2758441127864668,0.7807764064044151,0.7222222222222222,0.6176396562509321
2025-08-01,0.1119,LONG,0.4027000187876215,0.0885490651537256,3.395153262017847,0.16217557133555438,1.3815887776339761,0.16217557133555438,1.2194132062984218,0.7807764064044153,0.5833333333333334,0.37461738817056195
2025-09-01,-0.1232,SHORT,0.0885490651537256,-0.11624837215962468,2.980575290622456,1.236612197204079,0.12017300068720152,1.236612197204079,-1.1164391965168774,0.7807764064044151,0.4444444444444444,0.2272169315869146
2025-10-01,-0.3331,SHORT,-0.11624837215962468,-0.2510122260392514,-0.5981046608654061,2.535429152188695,-0.5668950222490083,2.535429152188695,-3.1023241744377037,0.7807764064044153,0.3333333333333333,0.13781403541329162
2025-11-01,-0.2761,SHORT,-0.2510122260392514,-0.23151888097663673,-2.6205602184481314,2.647918817938355,0.04474945225650573,2.647918817938355,-2.6031693656818495,0.7807764064044151,0.3611111111111111,0.08358843781688399
2025-12-01,0.3381,LONG,-0.23151888097663673,0.23633228525233288,0.05695304163002568,0.42529094800711764,0.08732427717325385,0.42529094800711764,-0.3379666708338638,0.7807764064044153,0.6666666666666666,0.05069895033342309
2026-01-01,-0.3013,SHORT,0.23633228525233288,-0.24113527198177973,1.1888948992996973,-0.014121017116697221,0.28437932377943376,-0.014121017116697221,0.298500340896131,0.7807764064044151,0.7777777777777778,0.030750467792469142
2026-02-01,-0.5027,SHORT,-0.24113527198177973,-0.34989959217431116,-1.909569923915344,0.5210997162154563,0.27813208478561546,0.5210997162154563,-0.2429676314298408,0.7807764064044153,0.3333333333333333,0.018651101516638395
2026-03-01,-1.0293,SHORT,-0.34989959217431116,-0.5739350832755086,-2.648213647367914,-1.7670291877755817,1.940768919240711,-1.7670291877755817,3.7077981070162926,0.7807764064044151,0.4722222222222222,0.011312464907253983
